@id,@lat,@lon
439760398,42.3319427,23.8148564
439760399,42.3303714,23.8324463
439760400,42.2503150,23.9058536
439760401,42.1879150,23.9879300
439760402,42.3338113,23.8435721
439760403,42.2191782,23.9321257
439760405,42.3134793,23.8009854
439760406,42.2209134,23.9619450
439760407,42.2711850,23.9033000
439760408,42.3112122,23.8878427
439760409,42.3221981,23.8315422
439760411,42.1866200,23.9939350
439760412,42.3252667,23.8462188
439760413,42.2667991,23.8384648
439760414,42.2763600,23.8389900
439760415,42.2692323,23.8858039
439760416,42.1910050,23.9940150
439760417,42.2297900,23.9622250
439760418,42.3137834,23.7943504
439760419,42.3127013,23.7947662
439760420,42.3284538,23.9852999
439760421,42.3322605,23.8342848
439760422,42.3175557,23.8485597
439760423,42.1874008,23.9963272
439760424,42.2895542,23.9598504
439760426,42.2909135,23.9840745
439760427,42.3296352,23.8357819
439760429,42.2246057,23.9943046
439760430,42.2238465,23.9633621
439760433,42.3273852,23.8443353
439760434,42.2729100,23.9077422
439760435,42.1952805,23.9719687
439760436,42.2245147,23.9908690
439760438,42.2911257,23.9676542
439760440,42.2280343,23.9705071
439760443,42.2240320,23.9740084
439760445,42.2895853,23.8911134
439760446,42.2833431,23.9047631
439760448,42.3344252,23.8015969
439760449,42.2187300,23.9919850
439760451,42.2915510,23.8937340
439760452,42.3270366,23.9265239
439760453,42.1894200,23.9961222
439760454,42.3221206,23.7881647
439760455,42.2083700,23.9390150
439760456,42.3071384,23.8367457
439760457,42.3157123,23.8118574
439760458,42.2947272,23.9695051
439760459,42.3214715,23.8639758
439760460,42.2262048,23.9671298
439760461,42.3225329,23.8015019
439760462,42.3219986,23.8513652
439760463,42.3314348,23.7971351
439760465,42.3278365,23.8391599
439760466,42.2702500,23.8539800
439760467,42.3006350,23.8184100
439760468,42.3321468,23.9039935
439760469,42.3279460,23.8794323
439760470,42.2927500,23.8882368
439760472,42.3328725,23.9301885
439760473,42.3095564,23.8036739
439760475,42.3334960,23.8775369
439760479,42.2744500,23.8301950
439760480,42.2201158,23.9156034
439760483,42.2956092,23.8818881
439760484,42.2966755,23.9690387
439760485,42.3113202,23.8895985
439760488,42.3243748,23.8494267
439760489,42.2087200,23.9823750
439760490,42.3057555,23.8960735
439760491,42.1885050,23.9924250
439760492,42.2611091,23.8392848
439760494,42.1927550,23.9954872
439760496,42.2920032,23.9867956
439760497,42.3162026,23.7902887
439760499,42.2069000,23.9637450
439760500,42.2170050,23.9792500
439760503,42.2235937,23.9337900
439760506,42.3118150,23.8877137
439760507,42.2570134,23.9108630
439760509,42.2939293,23.9868172
439760510,42.2713514,23.8707248
439760512,42.2620674,23.8137068
439760514,42.2602059,23.8585774
439760515,42.1865400,23.9915000
439760517,42.2966218,23.9859425
439760518,42.2263521,23.9190700
439760519,42.2965571,23.7916382
439760523,42.3098363,23.8128339
439760525,42.2234030,23.9261967
439760526,42.3151871,23.9243087
439760527,42.2545850,23.8827550
439760528,42.3246001,23.8128801
439760529,42.3118457,23.8059540
439760530,42.2274750,23.9630500
439760531,42.2875366,23.8941302
439760532,42.2926282,23.9826939
439760533,42.2397154,23.9478194
439760535,42.2243023,23.9930959
439760536,42.1934372,23.9726289
439760537,42.2925728,23.9682325
439760538,42.2579429,23.9078995
439760540,42.3296146,23.8391557
439760541,42.2777363,23.9013665
439760542,42.2981762,23.8602348
439760544,42.3053648,23.8064895
439760545,42.2003500,23.9643066
439760548,42.1907705,23.9978471
439760549,42.2180050,23.9371700
439760550,42.3146600,23.8603700
439760551,42.2201700,23.9244800
439760552,42.2501217,23.9093121
