@id,@lat,@lon
458908057,-23.0628153,-52.5240765
458908058,-23.0702020,-52.5183299
458908059,-23.0677152,-52.5124956
458908060,-23.0692678,-52.5137192
458908061,-23.0684678,-52.5155281
458908062,-23.0680766,-52.5193712
458908063,-23.0657113,-52.5203918
458908064,-23.0749972,-52.4932860
458908065,-23.0734599,-52.4944713
458908066,-23.0710194,-52.4976319
458908067,-23.0816164,-52.5104562
458908068,-23.0783332,-52.5046241
458908069,-23.0819256,-52.5048196
458908070,-23.0756210,-52.5045401
458908071,-23.0783717,-52.5095690
458908072,-23.0699688,-52.5042941
458908073,-23.0728798,-52.5044210
458908074,-23.0738011,-52.5087493
458908075,-23.0698942,-52.5079611
458908076,-23.0909526,-52.4929705
458908077,-23.0861751,-52.4977203
458908078,-23.0876382,-52.5006164
458908079,-23.0822487,-52.5001115
458908080,-23.0791957,-52.5015624
458908081,-23.0873699,-52.5036910
458908082,-23.0863614,-52.5090551
458908083,-23.0552432,-52.4304428
458908084,-23.0568084,-52.4315839
458908085,-23.0563229,-52.4331100
458908086,-23.0605356,-52.4234520
458908087,-23.0603623,-52.4258083
458908088,-23.0630017,-52.4265582
458908089,-23.0604370,-52.4271729
458908090,-23.0624174,-52.4287631
458908091,-23.0359340,-52.4492401
458908092,-23.0355928,-52.4558571
458908093,-23.0354890,-52.4433081
458908094,-23.0436406,-52.4375088
458908095,-23.0448468,-52.4390439
458908096,-23.0453732,-52.4408871
458908097,-23.0466914,-52.4418206
458908098,-23.0486813,-52.4381285
458908099,-23.0490965,-52.4397582
458908100,-23.0430477,-52.4350575
458908101,-23.0505354,-52.4407427
458908103,-23.0474611,-52.4449192
458908104,-23.0419075,-52.4384181
458908105,-23.0392023,-52.4377060
458908106,-23.0592147,-52.4452886
458908107,-23.0587100,-52.4464788
458908108,-23.0583374,-52.4472794
458908109,-23.0580288,-52.4476596
458908111,-23.0910232,-52.4376258
458908112,-23.0926888,-52.4407731
458908113,-23.0913837,-52.4352450
458908114,-23.0838557,-52.4314336
458908115,-23.0809708,-52.4293281
458908116,-23.0827478,-52.4292557
458908117,-23.0915021,-52.4226460
458908118,-23.0917056,-52.4260447
458908119,-23.0928258,-52.4302943
458908120,-23.0858481,-52.4257406
458908121,-23.0826418,-52.4247596
458908122,-23.0810958,-52.4243124
458908123,-23.0799028,-52.4238242
458908124,-23.0781212,-52.4239261
458908125,-23.0765716,-52.4237880
458908126,-23.0745420,-52.4237974
